Symbol,Price,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Time
MU,34,Call,34.00,01/11/19,4,0.80,0.82,0.83,0.81,6576,2680,2.45,56.67%,01/07/19
IQ,17.22,Call,17.00,01/11/19,4,0.59,0.62,0.64,0.59,1760,725,2.43,65.60%,01/07/19
ZNGA,4.07,Call,4.50,06/21/19,165,0.25,0.27,0.28,0.27,1772,728,2.43,37.79%,01/07/19
MDT,82.45,Put,75.00,02/15/19,39,0.72,0.81,0.90,0.78,1086,448,2.42,32.13%,01/07/19
TWLO,96.98,Put,88.00,01/11/19,4,0.51,0.59,0.66,0.60,672,279,2.41,86.48%,01/07/19
JNJ,127.01,Call,128.00,01/11/19,4,0.89,0.96,1.03,1.15,1051,437,2.41,29.66%,01/07/19
PBR,15.06,Call,15.50,01/18/19,11,0.27,0.29,0.31,0.29,2808,1164,2.41,44.71%,01/07/19
MA,191.22,Call,125.00,01/18/19,11,65.65,66.13,66.60,67.10,3600,1494,2.41,146.84%,01/07/19
UAA,18.67,Call,20.00,02/15/19,39,0.96,0.99,1.02,1.00,524,218,2.4,61.77%,01/07/19
INTC,47.44,Call,60.00,07/19/19,193,0.55,0.59,0.62,0.59,1035,431,2.4,25.76%,01/07/19
LCI,7.32,Call,7.50,01/18/19,11,0.35,0.4,0.45,0.42,854,357,2.39,97.96%,01/07/19
MU,34,Put,31.00,02/15/19,39,1.09,1.1,1.10,1.10,3814,1594,2.39,55.14%,01/07/19
TSLA,334.96,Call,327.50,01/11/19,4,11.85,12.3,12.75,12.25,651,274,2.38,57.10%,01/07/19
T,30.89,Call,32.00,01/25/19,18,0.11,0.14,0.17,0.18,1327,557,2.38,20.03%,01/07/19
FDX,166.73,Put,150.00,01/18/19,11,0.27,0.3,0.33,0.31,2134,898,2.38,40.40%,01/07/19
AMD,20.57,Call,21.50,01/18/19,11,0.72,0.74,0.76,0.74,3070,1288,2.38,78.21%,01/07/19
X,20.45,Call,22.00,01/11/19,4,0.11,0.13,0.14,0.13,3971,1666,2.38,69.76%,01/07/19
YY,65.27,Put,60.00,02/15/19,39,1.95,2.05,2.15,2.13,513,217,2.36,53.10%,01/07/19
CAT,128.23,Call,134.00,01/11/19,4,0.39,0.44,0.49,0.40,602,255,2.36,39.34%,01/07/19
PYPL,86.93,Call,86.00,01/11/19,4,1.87,1.92,1.96,1.98,697,295,2.36,40.19%,01/07/19
AAPL,147.93,Put,139.00,01/11/19,4,0.25,0.27,0.28,0.27,3882,1645,2.36,44.21%,01/07/19
MRK,75.43,Put,67.00,02/22/19,46,0.00,2,4.00,0.42,610,260,2.35,29.00%,01/07/19
NEM,33.97,Put,34.00,03/15/19,67,1.76,1.79,1.81,1.73,1023,436,2.35,31.21%,01/07/19
ROKU,42.18,Call,42.00,01/18/19,11,2.56,2.61,2.66,2.60,2155,918,2.35,85.52%,01/07/19
AAPL,147.93,Call,147.00,01/18/19,11,4.00,4.1,4.20,4.10,2689,1145,2.35,34.72%,01/07/19
NNBR,7.5,Call,7.50,01/18/19,11,0.30,0.38,0.45,0.35,633,271,2.34,66.80%,01/07/19
NS,23.18,Call,25.00,01/18/19,11,0.05,0.1,0.15,0.12,651,278,2.34,39.97%,01/07/19
FB,138.05,Call,140.00,01/11/19,4,1.24,1.34,1.43,1.49,12315,5293,2.33,39.95%,01/07/19
ZUO,19.49,Put,15.00,01/17/20,375,2.50,2.63,2.75,2.50,501,216,2.32,67.91%,01/07/19
DIS,110.56,Call,114.00,01/11/19,4,0.10,0.13,0.15,0.15,508,220,2.31,23.73%,01/07/19
X,20.45,Put,20.50,01/11/19,4,0.54,0.57,0.59,0.55,1106,479,2.31,61.78%,01/07/19
NFLX,315.34,Put,285.00,01/11/19,4,0.78,0.85,0.92,0.84,1482,642,2.31,70.17%,01/07/19
PBR,15.06,Call,17.00,01/25/19,18,0.08,0.1,0.11,0.15,1501,650,2.31,52.81%,01/07/19
BABA,143.1,Call,143.00,01/11/19,4,2.70,2.75,2.80,2.86,1763,764,2.31,46.65%,01/07/19
NVDA,143.4,Call,144.00,01/18/19,11,5.60,5.68,5.75,5.90,565,246,2.3,61.68%,01/07/19
WFC,47.64,Put,46.00,01/18/19,11,0.60,0.63,0.65,0.61,1528,665,2.3,39.46%,01/07/19
XOM,71.52,Put,67.50,03/15/19,67,1.68,1.73,1.77,1.66,2148,932,2.3,28.85%,01/07/19
FB,138.05,Call,140.00,02/01/19,25,5.65,5.9,6.15,5.82,2332,1014,2.3,45.67%,01/07/19
MU,34,Put,33.50,01/11/19,4,0.58,0.59,0.60,0.58,1498,658,2.28,57.48%,01/07/19
FND,29.26,Call,30.00,01/18/19,11,0.90,1.18,1.45,1.20,1970,869,2.27,74.66%,01/07/19
TSLA,334.96,Call,360.00,02/01/19,25,9.50,10.2,10.90,10.10,533,236,2.26,55.09%,01/07/19
NVDA,143.4,Put,133.00,01/11/19,4,0.73,0.76,0.79,0.70,588,260,2.26,67.20%,01/07/19
GRPN,3.5,Call,4.00,07/19/19,193,0.29,0.32,0.34,0.32,1652,730,2.26,47.48%,01/07/19
CAT,128.23,Put,65.00,02/15/19,39,0.00,0.02,0.04,0.04,1696,750,2.26,81.56%,01/07/19
WDC,38.48,Call,42.00,01/18/19,11,0.27,0.29,0.31,0.26,777,345,2.25,48.10%,01/07/19
BA,328.11,Call,337.50,01/11/19,4,1.46,1.55,1.63,1.59,1089,483,2.25,35.21%,01/07/19
T,30.89,Call,31.50,01/25/19,18,0.20,0.24,0.27,0.29,2257,1001,2.25,18.99%,01/07/19
RCL,101.83,Call,110.00,02/15/19,39,2.40,2.54,2.68,2.60,5419,2404,2.25,41.19%,01/07/19
SYF,25.37,Call,25.50,01/18/19,11,0.55,0.7,0.85,0.75,538,240,2.24,45.58%,01/07/19
FCX,11,Put,11.00,01/11/19,4,0.24,0.26,0.27,0.28,810,362,2.24,61.36%,01/07/19
T,30.89,Call,31.00,01/11/19,4,0.15,0.17,0.18,0.18,5870,2625,2.24,17.52%,01/07/19
ALXN,107.94,Put,105.00,01/17/20,375,14.30,14.75,15.20,14.74,510,229,2.23,41.88%,01/07/19
CAT,128.23,Call,131.00,01/11/19,4,1.08,1.16,1.24,1.10,674,304,2.22,40.65%,01/07/19
BCS,7.96,Call,6.00,03/15/19,67,2.00,2.08,2.15,2.05,1000,450,2.22,49.25%,01/07/19
DRYS,6.75,Call,7.50,02/15/19,39,0.25,0.28,0.30,0.30,1668,754,2.21,64.19%,01/07/19
ET,14.46,Put,14.00,02/15/19,39,0.52,0.55,0.57,0.54,2236,1013,2.21,41.38%,01/07/19
V,136.06,Call,137.00,01/11/19,4,1.20,1.32,1.43,1.35,977,445,2.2,30.90%,01/07/19
AAPL,147.93,Put,142.00,01/11/19,4,0.53,0.57,0.60,0.59,3821,1740,2.2,41.83%,01/07/19
TSLA,334.96,Call,330.00,01/11/19,4,10.45,10.73,11.00,10.70,4564,2074,2.2,56.98%,01/07/19
AMRN,14.07,Call,14.50,01/18/19,11,0.54,0.59,0.64,0.52,598,273,2.19,71.76%,01/07/19
BAC,25.56,Call,23.50,02/01/19,25,2.30,2.37,2.43,2.39,523,240,2.18,39.23%,01/07/19
BAC,25.56,Call,26.50,02/08/19,32,0.55,0.57,0.59,0.59,581,267,2.18,31.39%,01/07/19
MA,191.22,Call,50.00,01/18/19,11,140.70,141.13,141.55,142.05,750,344,2.18,412.36%,01/07/19
AG,6.06,Put,6.00,02/15/19,39,0.35,0.4,0.45,0.40,500,230,2.17,55.92%,01/07/19
ETN,68.73,Call,72.50,02/15/19,39,1.00,1.08,1.15,1.30,508,234,2.17,29.49%,01/07/19
MRK,75.43,Put,67.50,02/22/19,46,0.00,2.03,4.05,0.45,600,277,2.17,28.29%,01/07/19
AMZN,1629.51,Call,1635.00,01/11/19,4,26.75,27.35,27.95,28.50,653,301,2.17,45.36%,01/07/19
OSTK,15.28,Call,17.00,01/18/19,11,0.40,0.45,0.50,0.45,813,374,2.17,98.51%,01/07/19
CTL,16.3,Put,16.50,01/18/19,11,0.50,0.55,0.60,0.50,1144,528,2.17,35.29%,01/07/19
BAC,25.56,Call,26.00,01/25/19,18,0.53,0.56,0.58,0.56,10692,4936,2.17,32.59%,01/07/19
JPM,100.76,Call,101.00,01/11/19,4,1.08,1.11,1.14,1.11,1288,599,2.15,28.74%,01/07/19
SQ,60.72,Put,59.00,01/18/19,11,1.86,1.91,1.95,1.82,542,253,2.14,63.05%,01/07/19
BABA,143.1,Call,148.00,01/18/19,11,1.96,2.01,2.05,2.03,973,454,2.14,39.37%,01/07/19
FB,138.05,Call,137.00,01/11/19,4,2.77,2.94,3.10,2.78,3884,1817,2.14,38.13%,01/07/19
BABA,143.1,Call,147.00,01/11/19,4,1.07,1.11,1.15,1.17,948,446,2.13,44.00%,01/07/19
BABA,143.1,Call,144.00,01/18/19,11,3.55,3.63,3.70,3.73,1133,531,2.13,41.31%,01/07/19
PCG,18.95,Put,19.00,01/18/19,11,1.60,1.73,1.85,1.60,1230,577,2.13,120.77%,01/07/19
FDX,166.73,Call,167.50,01/11/19,4,1.97,2.06,2.14,2.00,705,332,2.12,33.54%,01/07/19
T,30.89,Put,30.50,01/18/19,11,0.53,0.56,0.59,0.54,2422,1142,2.12,34.35%,01/07/19
PE,18.12,Call,20.00,03/15/19,67,0.95,1,1.05,1.03,3953,1868,2.12,54.86%,01/07/19
AMRN,14.07,Call,14.50,01/11/19,4,0.20,0.27,0.33,0.32,719,341,2.11,84.59%,01/07/19
TWTR,31.34,Call,39.00,02/15/19,39,0.48,0.49,0.50,0.49,727,346,2.1,60.82%,01/07/19
SQ,60.72,Call,62.50,01/11/19,4,0.91,0.94,0.97,0.92,1223,583,2.1,64.27%,01/07/19
INTC,47.44,Put,46.50,01/18/19,11,0.69,0.71,0.73,0.68,1326,632,2.1,33.90%,01/07/19
TSLA,334.96,Put,290.00,08/16/19,221,36.65,36.93,37.20,36.75,602,288,2.09,61.45%,01/07/19
RIG,8.28,Call,8.50,01/11/19,4,0.14,0.15,0.16,0.15,1607,769,2.09,69.48%,01/07/19
MSFT,102.06,Call,102.00,01/11/19,4,1.55,1.6,1.64,1.60,5511,2632,2.09,36.45%,01/07/19
MSFT,102.06,Call,106.00,01/11/19,4,0.23,0.25,0.26,0.27,3931,1893,2.08,33.70%,01/07/19
HUN,20.72,Call,23.00,02/15/19,39,0.30,0.35,0.40,0.38,506,245,2.07,41.04%,01/07/19
CDNS,43.42,Call,43.00,02/15/19,39,2.15,2.25,2.35,2.20,510,246,2.07,33.95%,01/07/19
IQ,17.22,Call,18.00,01/18/19,11,0.43,0.45,0.46,0.47,719,347,2.07,65.19%,01/07/19
MSFT,102.06,Put,80.00,07/19/19,193,1.91,2.06,2.21,1.98,1010,488,2.07,36.00%,01/07/19
XOM,71.52,Put,71.00,01/11/19,4,0.54,0.57,0.59,0.51,564,274,2.06,25.22%,01/07/19
PCG,18.95,Put,18.00,03/15/19,67,2.65,2.83,3.00,2.80,1120,544,2.06,105.63%,01/07/19
BABA,143.1,Put,137.00,01/11/19,4,0.65,0.7,0.75,0.63,1714,831,2.06,45.14%,01/07/19
GPRO,4.63,Call,5.00,02/15/19,39,0.38,0.41,0.44,0.41,714,348,2.05,91.25%,01/07/19
TLRY,71.9,Call,70.00,01/11/19,4,2.37,2.76,3.15,2.95,763,373,2.05,61.79%,01/07/19
CRON,12.4,Put,11.50,01/11/19,4,0.12,0.13,0.14,0.13,1437,706,2.04,88.78%,01/07/19
C,55.61,Call,65.00,03/15/19,67,0.29,0.31,0.33,0.31,10500,5159,2.04,26.90%,01/07/19
AAPL,147.93,Call,140.00,01/11/19,4,8.20,8.38,8.55,8.25,1941,954,2.03,40.53%,01/07/19
NVDA,143.4,Put,130.00,01/11/19,4,0.39,0.42,0.45,0.39,2677,1316,2.03,68.90%,01/07/19
MA,191.22,Call,135.00,01/18/19,11,55.60,56.13,56.65,57.00,728,360,2.02,120.45%,01/07/19
INTC,47.44,Put,47.00,01/11/19,4,0.57,0.6,0.62,0.60,1478,733,2.02,40.95%,01/07/19
BMY,48.41,Call,52.50,04/18/19,101,1.90,2.03,2.16,2.10,1107,551,2.01,34.59%,01/07/19
AAPL,147.93,Call,149.00,01/11/19,4,1.78,1.82,1.85,1.80,5618,2798,2.01,36.69%,01/07/19
SYF,25.37,Call,25.50,01/11/19,4,0.30,0.38,0.45,0.50,629,315,2,52.61%,01/07/19
AAPL,147.93,Call,147.00,02/01/19,25,6.35,6.45,6.55,6.40,850,424,2,37.49%,01/07/19
ADNT,16.37,Put,19.00,02/15/19,39,3.10,3.25,3.40,4.30,1000,500,2,124.06%,01/07/19
AMD,20.57,Call,19.50,01/18/19,11,1.71,1.75,1.78,1.78,2464,1229,2,83.42%,01/07/19
AAPL,147.93,Put,130.00,01/11/19,4,0.03,0.04,0.04,0.04,3292,1646,2,56.27%,01/07/19
AAPL,147.93,Call,148.00,01/18/19,11,3.45,3.55,3.65,3.55,3388,1698,2,34.36%,01/07/19
TSLA,334.96,Put,300.00,01/11/19,4,0.55,0.57,0.59,0.57,3710,1857,2,67.62%,01/07/19
TSLA,334.96,Put,302.50,01/11/19,4,0.64,0.69,0.74,0.69,584,294,1.99,66.36%,01/07/19
PODD,74.21,Call,80.00,02/15/19,39,2.50,2.8,3.10,2.65,597,300,1.99,49.20%,01/07/19
AKS,2.57,Call,3.00,01/11/19,4,0.01,0.02,0.02,0.02,831,418,1.99,122.88%,01/07/19
FB,138.05,Put,135.00,01/11/19,4,1.07,1.18,1.29,1.21,3207,1608,1.99,43.03%,01/07/19
AMZN,1629.51,Call,1660.00,01/11/19,4,15.45,16.63,17.80,16.85,874,441,1.98,42.86%,01/07/19
CVS,68.61,Put,75.00,05/17/19,130,8.70,8.8,8.90,8.60,1173,591,1.98,31.47%,01/07/19
AAPL,147.93,Put,150.00,01/11/19,4,3.30,3.38,3.45,3.40,4078,2056,1.98,36.12%,01/07/19
VALE,13.83,Call,15.50,01/18/19,11,0.04,0.05,0.06,0.06,501,254,1.97,50.59%,01/07/19
HUN,20.72,Call,22.00,02/15/19,39,0.55,0.63,0.70,0.69,525,267,1.97,43.17%,01/07/19
AAPL,147.93,Put,134.00,01/11/19,4,0.07,0.08,0.08,0.08,616,313,1.97,49.76%,01/07/19
DDD,10.84,Call,11.00,01/18/19,11,0.37,0.41,0.45,0.42,1169,597,1.96,65.04%,01/07/19
INTC,47.44,Call,49.00,01/11/19,4,0.18,0.2,0.22,0.22,2902,1484,1.96,37.42%,01/07/19
SQ,60.72,Call,59.00,01/11/19,4,2.64,2.71,2.78,2.70,977,501,1.95,67.63%,01/07/19
AAPL,147.93,Put,147.00,01/18/19,11,2.94,3.05,3.15,3.05,4950,2535,1.95,34.84%,01/07/19
NVDA,143.4,Call,145.00,02/15/19,39,10.95,11.08,11.20,11.12,3240,1671,1.94,62.32%,01/07/19
MU,34,Call,35.00,01/11/19,4,0.39,0.4,0.41,0.40,4517,2334,1.94,55.47%,01/07/19
TME,12.81,Put,12.00,02/15/19,39,0.80,0.88,0.95,0.90,522,271,1.93,79.48%,01/07/19
WFC,47.64,Call,48.50,01/11/19,4,0.25,0.28,0.31,0.30,1010,525,1.92,31.63%,01/07/19
SQ,60.72,Call,65.00,01/11/19,4,0.34,0.36,0.38,0.39,1301,677,1.92,66.94%,01/07/19
VZ,56.72,Put,56.50,01/18/19,11,0.97,1.01,1.04,0.93,650,341,1.91,27.05%,01/07/19
TGT,69.68,Put,65.00,02/15/19,39,1.24,1.28,1.32,1.25,1178,616,1.91,35.39%,01/07/19
DGX,82.64,Call,85.00,01/18/19,11,0.70,0.78,0.85,0.90,1775,927,1.91,31.34%,01/07/19
DIS,110.56,Call,111.00,01/11/19,4,0.91,0.94,0.96,0.92,564,297,1.9,24.00%,01/07/19
BA,328.11,Put,320.00,01/11/19,4,2.26,2.42,2.58,2.35,687,362,1.9,40.73%,01/07/19
BBBY,12.08,Call,12.00,01/11/19,4,0.91,0.96,1.00,1.00,1056,557,1.9,190.76%,01/07/19
AVGO,237.98,Call,270.00,04/18/19,101,5.90,6.05,6.20,6.05,3490,1838,1.9,32.00%,01/07/19
MU,34,Call,36.50,01/11/19,4,0.10,0.12,0.13,0.10,1538,815,1.89,53.88%,01/07/19
AMD,20.57,Call,20.00,01/11/19,4,1.15,1.16,1.16,1.16,14367,7600,1.89,99.28%,01/07/19
JNJ,127.01,Call,130.00,01/11/19,4,0.35,0.36,0.37,0.35,1730,922,1.88,24.93%,01/07/19
BABA,143.1,Put,136.00,01/11/19,4,0.53,0.56,0.59,0.50,566,303,1.87,46.15%,01/07/19
ROKU,42.18,Call,46.00,01/18/19,11,1.03,1.1,1.16,1.10,1015,542,1.87,83.92%,01/07/19
KKR,20.69,Put,20.00,01/18/19,11,0.30,0.33,0.35,0.35,2073,1106,1.87,45.67%,01/07/19
CAT,128.23,Put,125.00,01/11/19,4,1.10,1.18,1.25,1.10,577,310,1.86,45.16%,01/07/19
TWTR,31.34,Put,29.50,01/11/19,4,0.18,0.2,0.21,0.25,774,416,1.86,69.58%,01/07/19
NVDA,143.4,Call,146.00,01/11/19,4,2.67,2.74,2.80,2.75,1607,865,1.86,64.46%,01/07/19
IQ,17.22,Call,17.00,01/18/19,11,0.86,0.88,0.90,0.87,2289,1229,1.86,63.06%,01/07/19
BIDU,162.6,Call,165.00,01/11/19,4,1.80,1.93,2.05,2.00,1327,719,1.85,44.30%,01/07/19
NVDA,143.4,Call,140.00,01/25/19,18,8.85,9.05,9.25,9.27,958,520,1.84,58.45%,01/07/19
TGT,69.68,Call,72.00,01/18/19,11,0.98,1.03,1.07,1.04,1143,623,1.83,40.09%,01/07/19
AMAT,34.3,Call,35.00,02/15/19,39,1.71,1.75,1.78,1.83,700,385,1.82,46.85%,01/07/19
MA,191.22,Call,140.00,01/18/19,11,50.60,51.13,51.65,52.15,2180,1200,1.82,114.57%,01/07/19
BAC,25.56,Put,22.00,03/15/19,67,0.33,0.35,0.36,0.34,4924,2717,1.81,37.66%,01/07/19
NVDA,143.4,Put,124.00,01/18/19,11,0.68,0.71,0.74,0.67,532,295,1.8,64.50%,01/07/19
T,30.89,Call,32.00,01/11/19,4,0.02,0.03,0.03,0.03,1235,687,1.8,24.11%,01/07/19
TSLA,334.96,Put,310.00,01/11/19,4,1.23,1.28,1.32,1.32,1875,1039,1.8,64.13%,01/07/19
DDD,10.84,Call,11.00,01/11/19,4,0.17,0.23,0.28,0.26,574,320,1.79,72.91%,01/07/19
GE,8.74,Put,9.00,02/15/19,39,0.75,0.77,0.78,0.75,847,473,1.79,54.41%,01/07/19
TEVA,17.67,Put,17.50,01/11/19,4,0.29,0.32,0.34,0.29,922,515,1.79,50.57%,01/07/19
CSX,62.45,Call,62.50,02/15/19,39,2.83,2.92,3.00,2.98,1301,727,1.79,35.73%,01/07/19
X,20.45,Put,21.00,04/18/19,101,2.29,2.33,2.36,2.17,4095,2290,1.79,45.72%,01/07/19
NFLX,315.34,Put,310.00,02/15/19,39,22.20,22.45,22.70,21.83,523,293,1.78,61.18%,01/07/19
NFLX,315.34,Call,302.50,01/11/19,4,15.75,16.25,16.75,16.83,699,392,1.78,69.06%,01/07/19
BIDU,162.6,Call,170.00,01/18/19,11,1.90,1.95,2.00,1.89,1876,1054,1.78,40.33%,01/07/19
MSFT,102.06,Put,101.00,01/11/19,4,1.05,1.1,1.15,1.10,2613,1472,1.78,37.44%,01/07/19
AABA,59.64,Call,65.00,02/15/19,39,0.81,0.92,1.02,1.00,569,322,1.77,35.42%,01/07/19
AAPL,147.93,Put,125.00,02/01/19,25,0.40,0.5,0.60,0.58,573,323,1.77,46.04%,01/07/19
NTNX,44.92,Call,42.50,04/18/19,101,6.80,6.95,7.10,7.00,605,342,1.77,60.53%,01/07/19
FB,138.05,Put,134.00,01/11/19,4,0.88,0.93,0.98,0.94,1393,787,1.77,43.40%,01/07/19
BABA,143.1,Call,150.00,02/01/19,25,3.90,3.98,4.05,4.05,1638,927,1.77,44.83%,01/07/19
F,8.29,Put,8.50,01/18/19,11,0.35,0.36,0.37,0.36,1795,1012,1.77,42.28%,01/07/19
MU,34,Put,31.00,04/18/19,101,2.20,2.24,2.27,2.18,6165,3485,1.77,52.82%,01/07/19
PYPL,86.93,Call,87.50,01/11/19,4,1.04,1.08,1.12,1.17,548,314,1.75,39.11%,01/07/19
MA,191.22,Call,145.00,01/18/19,11,46.00,46.33,46.65,47.15,1202,688,1.75,103.83%,01/07/19
BMY,48.41,Put,43.00,06/21/19,165,2.00,2.08,2.15,1.95,2514,1439,1.75,35.40%,01/07/19
AMD,20.57,Put,16.00,03/15/19,67,0.76,0.78,0.80,0.78,1395,800,1.74,78.78%,01/07/19
C,55.61,Call,56.00,01/11/19,4,0.64,0.67,0.70,0.76,1816,1043,1.74,40.09%,01/07/19
NFLX,315.34,Put,175.00,01/17/20,375,5.50,7.95,10.40,7.85,2520,1449,1.74,53.77%,01/07/19
TEVA,17.67,Call,26.00,03/15/19,67,0.05,0.08,0.11,0.06,5213,2991,1.74,48.77%,01/07/19
CHK,2.37,Call,2.50,01/11/19,4,0.03,0.04,0.05,0.04,5569,3209,1.74,88.83%,01/07/19
BABA,143.1,Call,145.00,01/11/19,4,1.77,1.79,1.81,1.98,6199,3558,1.74,46.72%,01/07/19
T,30.89,Put,31.00,01/11/19,4,0.69,0.72,0.74,0.64,905,524,1.73,45.57%,01/07/19
ZUO,19.49,Call,25.00,06/21/19,165,1.55,1.63,1.70,1.66,1794,1040,1.73,62.96%,01/07/19
SQ,60.72,Call,62.00,01/11/19,4,1.10,1.12,1.14,1.11,1059,617,1.72,64.98%,01/07/19
MSFT,102.06,Put,99.50,01/11/19,4,0.63,0.67,0.70,0.65,815,478,1.71,38.70%,01/07/19
NFLX,315.34,Put,280.00,01/11/19,4,0.50,0.55,0.60,0.55,3075,1799,1.71,72.18%,01/07/19
CROX,29.17,Call,30.00,01/18/19,11,0.80,0.9,1.00,0.84,635,374,1.7,58.57%,01/07/19
AAPL,147.93,Put,138.00,01/18/19,11,0.67,0.7,0.73,0.71,692,408,1.7,38.36%,01/07/19
AAL,32.95,Call,33.00,01/11/19,4,0.70,0.74,0.78,0.92,917,539,1.7,68.25%,01/07/19
BKS,7.57,Call,8.00,02/15/19,39,0.40,0.45,0.50,0.45,1781,1049,1.7,62.46%,01/07/19
ADSK,132.72,Put,115.00,01/18/19,11,0.46,0.71,0.95,0.47,2765,1624,1.7,59.46%,01/07/19
AMD,20.57,Put,18.50,01/11/19,4,0.18,0.19,0.19,0.19,5480,3233,1.7,105.07%,01/07/19
MSFT,102.06,Call,103.00,01/11/19,4,1.05,1.11,1.16,1.07,5544,3257,1.7,34.55%,01/07/19
TSLA,334.96,Call,357.50,01/11/19,4,1.28,1.34,1.40,1.39,727,430,1.69,56.17%,01/07/19
NFLX,315.34,Put,275.00,01/11/19,4,0.30,0.38,0.45,0.34,2067,1223,1.69,73.61%,01/07/19
FCAU,15.18,Put,10.00,01/17/20,375,0.35,0.4,0.45,0.40,19393,11456,1.69,42.59%,01/07/19
SBUX,63.57,Put,63.00,01/18/19,11,0.80,0.83,0.86,0.76,701,418,1.68,23.82%,01/07/19
HCHC,3.09,Call,5.00,08/16/19,221,0.20,0.33,0.45,0.35,500,300,1.67,84.25%,01/07/19
PEP,109.53,Call,115.00,02/15/19,39,1.12,1.16,1.19,1.21,845,505,1.67,21.36%,01/07/19
FB,138.05,Call,139.00,01/11/19,4,1.70,1.78,1.86,1.68,2624,1570,1.67,36.33%,01/07/19
GE,8.74,Call,8.50,01/11/19,4,0.36,0.37,0.37,0.37,31787,19077,1.67,63.46%,01/07/19
MS,41.71,Call,42.00,01/11/19,4,0.48,0.52,0.56,0.57,631,379,1.66,40.03%,01/07/19
DAL,47.85,Call,50.00,01/11/19,4,0.09,0.12,0.14,0.16,677,408,1.66,40.22%,01/07/19
DAL,47.85,Put,47.00,01/11/19,4,0.41,0.47,0.53,0.44,807,485,1.66,40.36%,01/07/19
T,30.89,Put,29.50,01/18/19,11,0.20,0.21,0.22,0.22,1103,664,1.66,34.27%,01/07/19
MU,34,Call,33.50,01/11/19,4,1.07,1.1,1.12,1.11,4237,2548,1.66,58.88%,01/07/19
ADNT,16.37,Call,17.00,03/15/19,67,1.75,1.78,1.80,1.75,551,333,1.65,70.86%,01/07/19
AMZN,1629.51,Call,1580.00,01/11/19,4,60.55,61.63,62.70,63.93,879,532,1.65,49.36%,01/07/19
X,20.45,Put,19.50,01/11/19,4,0.20,0.22,0.23,0.20,1298,785,1.65,66.10%,01/07/19
AAPL,147.93,Put,138.00,01/11/19,4,0.17,0.2,0.22,0.20,1778,1079,1.65,44.72%,01/07/19
CELG,87.52,Put,75.00,01/15/21,739,4.65,5.83,7.00,5.25,564,343,1.64,26.62%,01/07/19
DO,11.16,Put,10.00,06/21/19,165,1.20,1.23,1.26,1.24,3049,1859,1.64,64.92%,01/07/19
JPM,100.76,Call,103.00,01/11/19,4,0.35,0.37,0.39,0.37,1223,752,1.63,27.09%,01/07/19
X,20.45,Call,21.50,01/11/19,4,0.19,0.21,0.22,0.24,2634,1615,1.63,71.80%,01/07/19
AMZN,1629.51,Put,1510.00,01/11/19,4,2.74,2.95,3.15,2.97,536,333,1.61,51.49%,01/07/19
ROKU,42.18,Put,29.00,03/15/19,67,1.07,1.16,1.25,1.25,651,405,1.61,93.07%,01/07/19
CRBP,7.8,Call,7.50,07/19/19,193,1.85,1.98,2.10,1.95,1031,639,1.61,79.84%,01/07/19
SQ,60.72,Put,57.50,01/11/19,4,0.58,0.61,0.64,0.61,623,390,1.6,72.15%,01/07/19
AAPL,147.93,Put,137.00,01/11/19,4,0.12,0.15,0.17,0.16,1142,712,1.6,46.06%,01/07/19
BMY,48.41,Call,67.50,06/21/19,165,0.42,0.54,0.65,0.54,1736,1088,1.6,35.04%,01/07/19
SGMS,19.66,Call,24.00,01/18/19,11,0.15,0.2,0.25,0.15,500,315,1.59,87.88%,01/07/19
CGC,28.9,Call,29.00,01/11/19,4,0.62,0.67,0.72,0.66,995,627,1.59,58.27%,01/07/19
NFLX,315.34,Call,300.00,01/11/19,4,17.65,18.18,18.70,18.60,3095,1942,1.59,68.62%,01/07/19
NVDA,143.4,Call,142.00,01/18/19,11,6.60,6.73,6.85,6.77,624,396,1.58,60.52%,01/07/19
KBH,21,Put,16.00,01/18/19,11,0.00,0.04,0.07,0.04,807,515,1.57,87.49%,01/07/19
NVDA,143.4,Put,120.00,02/15/19,39,3.45,3.53,3.60,3.45,1813,1156,1.57,68.49%,01/07/19
BBD,10.85,Put,11.00,03/15/19,67,0.80,0.82,0.83,0.80,672,432,1.56,40.55%,01/07/19
NFLX,315.34,Put,287.50,01/11/19,4,0.96,1.04,1.11,0.93,724,464,1.56,67.27%,01/07/19
TLRY,71.9,Call,72.00,01/11/19,4,1.57,1.86,2.14,1.80,726,464,1.56,61.19%,01/07/19
MTCH,43.37,Put,23.00,06/21/19,165,0.35,0.5,0.65,0.53,885,567,1.56,69.07%,01/07/19
NVDA,143.4,Put,139.00,01/11/19,4,2.03,2.13,2.22,2.07,950,610,1.56,66.09%,01/07/19
ABT,69.13,Call,72.50,05/17/19,130,2.53,2.63,2.73,2.60,987,633,1.56,22.44%,01/07/19
XOM,71.52,Call,72.00,01/11/19,4,0.56,0.59,0.61,0.68,1017,651,1.56,29.69%,01/07/19
TSLA,334.96,Call,370.00,01/11/19,4,0.43,0.48,0.52,0.44,505,325,1.55,57.51%,01/07/19
SQ,60.72,Put,59.00,01/11/19,4,0.96,1,1.03,0.93,552,355,1.55,66.29%,01/07/19
